symbol,name,report_period,announcement_date,announcement_title,announcement_url
000617,中油资本,20250930,2025-10-31,2025年三季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000617&announcementId=1224778276&orgId=gssz0000617&announcementTime=2025-10-31
000617,中油资本,20251231,2026-04-27,2025年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000617&announcementId=1225188717&orgId=gssz0000617&announcementTime=2026-04-27
000617,中油资本,20260331,2026-04-27,2026年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000617&announcementId=1225188725&orgId=gssz0000617&announcementTime=2026-04-27
000625,长安汽车,20231231,2024-04-18,2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000625&announcementId=1219647347&orgId=gssz0000625&announcementTime=2024-04-18
000625,长安汽车,20240331,2024-04-30,2024年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000625&announcementId=1219910090&orgId=gssz0000625&announcementTime=2024-04-30
000625,长安汽车,20240630,2024-08-31,2024年半年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000625&announcementId=1221088023&orgId=gssz0000625&announcementTime=2024-08-31
000625,长安汽车,20240930,2024-10-29,2024年三季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000625&announcementId=1221540165&orgId=gssz0000625&announcementTime=2024-10-29
000625,长安汽车,20241231,2025-04-11,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000625&announcementId=1223057073&orgId=gssz0000625&announcementTime=2025-04-11
000625,长安汽车,20250331,2025-04-26,2025年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000625&announcementId=1223301604&orgId=gssz0000625&announcementTime=2025-04-26
000625,长安汽车,20250630,2025-08-23,2025年半年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000625&announcementId=1224556979&orgId=gssz0000625&announcementTime=2025-08-23
000625,长安汽车,20250930,2025-10-25,2025年三季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000625&announcementId=1224735150&orgId=gssz0000625&announcementTime=2025-10-25
000625,长安汽车,20251231,2026-04-11,2025年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000625&announcementId=1225093372&orgId=gssz0000625&announcementTime=2026-04-11
000625,长安汽车,20260331,2026-04-28,2026年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000625&announcementId=1225204433&orgId=gssz0000625&announcementTime=2026-04-28
000630,铜陵有色,20231231,2024-04-29,2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1219865756&orgId=gssz0000630&announcementTime=2024-04-29
000630,铜陵有色,20240331,2024-04-29,2024年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1219866242&orgId=gssz0000630&announcementTime=2024-04-29
000630,铜陵有色,20240630,2024-08-28,2024年半年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1221003168&orgId=gssz0000630&announcementTime=2024-08-28
000630,铜陵有色,20240930,2024-10-29,2024年三季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1221538456&orgId=gssz0000630&announcementTime=2024-10-29
000630,铜陵有色,20241231,2025-04-23,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1223216433&orgId=gssz0000630&announcementTime=2025-04-23
000630,铜陵有色,20250331,2025-04-29,2025年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1223365509&orgId=gssz0000630&announcementTime=2025-04-29
000630,铜陵有色,20250630,2025-08-18,2025年半年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224497401&orgId=gssz0000630&announcementTime=2025-08-18
000630,铜陵有色,20250930,2025-10-28,2025年三季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224742893&orgId=gssz0000630&announcementTime=2025-10-28
000630,铜陵有色,20251231,2026-04-20,2025年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1225119697&orgId=gssz0000630&announcementTime=2026-04-20
000630,铜陵有色,20260331,2026-04-29,2026年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1225226176&orgId=gssz0000630&announcementTime=2026-04-29
000651,格力电器,20231231,2024-04-30,2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000651&announcementId=1219928418&orgId=gssz0000651&announcementTime=2024-04-30
000651,格力电器,20240331,2024-04-30,2024年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000651&announcementId=1219928431&orgId=gssz0000651&announcementTime=2024-04-30
000651,格力电器,20240630,2024-08-31,2024年半年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000651&announcementId=1221092767&orgId=gssz0000651&announcementTime=2024-08-31
000651,格力电器,20240930,2024-10-31,2024年三季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000651&announcementId=1221573963&orgId=gssz0000651&announcementTime=2024-10-31
000651,格力电器,20241231,2025-04-28,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000651&announcementId=1223330631&orgId=gssz0000651&announcementTime=2025-04-28
000651,格力电器,20250331,2025-04-28,2025年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000651&announcementId=1223330613&orgId=gssz0000651&announcementTime=2025-04-28
000651,格力电器,20250630,2025-08-29,2025年半年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000651&announcementId=1224613604&orgId=gssz0000651&announcementTime=2025-08-29
000651,格力电器,20250930,2025-10-31,2025年三季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000651&announcementId=1224779019&orgId=gssz0000651&announcementTime=2025-10-31
000651,格力电器,20251231,2026-04-29,2025年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000651&announcementId=1225250396&orgId=gssz0000651&announcementTime=2026-04-29
000651,格力电器,20260331,2026-04-29,2026年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000651&announcementId=1225250406&orgId=gssz0000651&announcementTime=2026-04-29
000657,中钨高新,20231231,2024-04-26,2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000657&announcementId=1219831517&orgId=gssz0000657&announcementTime=2024-04-26
000657,中钨高新,20240331,2024-04-26,2024年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000657&announcementId=1219831513&orgId=gssz0000657&announcementTime=2024-04-26
000657,中钨高新,20240630,2024-08-23,2024年半年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000657&announcementId=1220953244&orgId=gssz0000657&announcementTime=2024-08-23
000657,中钨高新,20240930,2024-10-26,2024年三季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000657&announcementId=1221522423&orgId=gssz0000657&announcementTime=2024-10-26
000657,中钨高新,20241231,2025-04-25,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000657&announcementId=1223272212&orgId=gssz0000657&announcementTime=2025-04-25
000657,中钨高新,20250331,2025-04-25,2025年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000657&announcementId=1223272150&orgId=gssz0000657&announcementTime=2025-04-25
000657,中钨高新,20250630,2025-08-27,2025年半年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000657&announcementId=1224577056&orgId=gssz0000657&announcementTime=2025-08-27
000657,中钨高新,20250930,2025-10-27,2025年三季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000657&announcementId=1224733454&orgId=gssz0000657&announcementTime=2025-10-27
000657,中钨高新,20251231,2026-04-27,2025年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000657&announcementId=1225183873&orgId=gssz0000657&announcementTime=2026-04-27
000657,中钨高新,20260331,2026-04-27,2026年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000657&announcementId=1225183888&orgId=gssz0000657&announcementTime=2026-04-27
000708,中信特钢,20231231,2024-03-13,2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000708&announcementId=1219298022&orgId=gssz0000708&announcementTime=2024-03-13
000708,中信特钢,20240331,2024-04-23,2024年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000708&announcementId=1219736286&orgId=gssz0000708&announcementTime=2024-04-23
000708,中信特钢,20240630,2024-08-20,2024年半年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000708&announcementId=1220910131&orgId=gssz0000708&announcementTime=2024-08-20
000708,中信特钢,20240930,2024-10-26,2024年三季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000708&announcementId=1221524001&orgId=gssz0000708&announcementTime=2024-10-26
000708,中信特钢,20241231,2025-03-20,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000708&announcementId=1222847166&orgId=gssz0000708&announcementTime=2025-03-20
000708,中信特钢,20250331,2025-04-19,2025年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000708&announcementId=1223142474&orgId=gssz0000708&announcementTime=2025-04-19
000708,中信特钢,20250630,2025-08-20,2025年半年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000708&announcementId=1224517975&orgId=gssz0000708&announcementTime=2025-08-20
000708,中信特钢,20250930,2025-10-25,2025年三季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000708&announcementId=1224731781&orgId=gssz0000708&announcementTime=2025-10-25
000708,中信特钢,20251231,2026-03-17,2025年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000708&announcementId=1225012401&orgId=gssz0000708&announcementTime=2026-03-17
000708,中信特钢,20260331,2026-04-23,2026年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000708&announcementId=1225144007&orgId=gssz0000708&announcementTime=2026-04-23
000725,京东方A,20231231,2024-04-02,2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000725&announcementId=1219494121&orgId=gssz0000725&announcementTime=2024-04-02
000725,京东方A,20240331,2024-04-30,2024年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000725&announcementId=1219906612&orgId=gssz0000725&announcementTime=2024-04-30
000725,京东方A,20240630,2024-08-28,2024年半年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000725&announcementId=1221006500&orgId=gssz0000725&announcementTime=2024-08-28
000725,京东方A,20240930,2024-10-31,2024年三季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000725&announcementId=1221575952&orgId=gssz0000725&announcementTime=2024-10-31
000725,京东方A,20241231,2025-04-22,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000725&announcementId=1223193313&orgId=gssz0000725&announcementTime=2025-04-22
000725,京东方A,20250331,2025-04-29,2025年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000725&announcementId=1223383327&orgId=gssz0000725&announcementTime=2025-04-29
000725,京东方A,20250630,2025-08-28,2025年半年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000725&announcementId=1224599024&orgId=gssz0000725&announcementTime=2025-08-28
000725,京东方A,20250930,2025-10-31,2025年三季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000725&announcementId=1224776071&orgId=gssz0000725&announcementTime=2025-10-31
000725,京东方A,20251231,2026-04-01,2025年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000725&announcementId=1225068510&orgId=gssz0000725&announcementTime=2026-04-01
000725,京东方A,20260331,2026-04-30,2026年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000725&announcementId=1225258848&orgId=gssz0000725&announcementTime=2026-04-30
000768,中航西飞,20231231,2024-04-02,2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000768&announcementId=1219493781&orgId=gssz0000768&announcementTime=2024-04-02
000768,中航西飞,20240331,2024-04-30,2024年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000768&announcementId=1219903450&orgId=gssz0000768&announcementTime=2024-04-30
000768,中航西飞,20240630,2024-08-27,2024年半年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000768&announcementId=1220985894&orgId=gssz0000768&announcementTime=2024-08-27
000768,中航西飞,20240930,2024-10-31,2024年三季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000768&announcementId=1221573941&orgId=gssz0000768&announcementTime=2024-10-31
000768,中航西飞,20241231,2025-04-01,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000768&announcementId=1222975145&orgId=gssz0000768&announcementTime=2025-04-01
000768,中航西飞,20250331,2025-04-30,2025年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000768&announcementId=1223408744&orgId=gssz0000768&announcementTime=2025-04-30
000768,中航西飞,20250630,2025-08-26,2025年半年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000768&announcementId=1224569690&orgId=gssz0000768&announcementTime=2025-08-26
000768,中航西飞,20250930,2025-10-30,2025年三季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000768&announcementId=1224760098&orgId=gssz0000768&announcementTime=2025-10-30
000768,中航西飞,20251231,2026-03-31,2025年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000768&announcementId=1225052459&orgId=gssz0000768&announcementTime=2026-03-31
000768,中航西飞,20260331,2026-04-29,2026年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000768&announcementId=1225227798&orgId=gssz0000768&announcementTime=2026-04-29
000776,广发证券,20231231,2024-03-29,2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000776&announcementId=1219445383&orgId=gssz0000776&announcementTime=2024-03-29
000776,广发证券,20240331,2024-04-30,2024年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000776&announcementId=1219914766&orgId=gssz0000776&announcementTime=2024-04-30
000776,广发证券,20240630,2024-08-31,2024年半年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000776&announcementId=1221084704&orgId=gssz0000776&announcementTime=2024-08-31
000776,广发证券,20240930,2024-10-31,2024年三季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000776&announcementId=1221576718&orgId=gssz0000776&announcementTime=2024-10-31
000776,广发证券,20241231,2025-03-29,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000776&announcementId=1222949775&orgId=gssz0000776&announcementTime=2025-03-29
000776,广发证券,20250331,2025-04-30,2025年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000776&announcementId=1223409814&orgId=gssz0000776&announcementTime=2025-04-30
000776,广发证券,20250630,2025-08-30,2025年半年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000776&announcementId=1224626919&orgId=gssz0000776&announcementTime=2025-08-30
000776,广发证券,20250930,2025-10-31,2025年三季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000776&announcementId=1224776462&orgId=gssz0000776&announcementTime=2025-10-31
